time	V(vin)	V(vout)
4.387419610855230e-003	5.496784e+000	8.476664e+000
4.403504022402271e-003	6.140307e+000	8.476664e+000
4.419588433949311e-003	6.783741e+000	8.476664e+000
4.435672845496352e-003	7.427086e+000	8.476665e+000
4.451757257043392e-003	8.070343e+000	8.476665e+000
4.467841668590433e-003	8.713511e+000	8.476664e+000
4.483926080137473e-003	9.356590e+000	8.476664e+000
4.500010491684514e-003	9.999580e+000	8.476664e+000
4.821284303773729e-003	-2.851372e+000	8.475921e+000
4.832778407660207e-003	-3.311136e+000	8.468460e+000
4.838637782660207e-003	-3.545511e+000	8.458701e+000
4.845229579535208e-003	-3.809183e+000	8.440428e+000
4.846694423285208e-003	-3.867777e+000	8.430072e+000
4.848995697398159e-003	-3.959828e+000	8.406987e+000
4.849065657461315e-003	-3.962626e+000	8.405872e+000
4.849205577587627e-003	-3.968223e+000	8.402706e+000
4.849485417840250e-003	-3.979416e+000	8.394246e+000
4.849877780175012e-003	-3.995111e+000	8.378126e+000
4.849943133161195e-003	-3.997725e+000	8.373860e+000
4.850073839133562e-003	-4.002954e+000	8.361139e+000
4.850143650512715e-003	-4.005746e+000	8.349878e+000
4.850237479435947e-003	-4.009499e+000	8.321535e+000
4.850289630711647e-003	-4.011585e+000	8.285770e+000
4.850337250755846e-003	-4.013490e+000	8.218099e+000
4.850398010976319e-003	-4.015920e+000	8.074703e+000
4.850468652039861e-003	-4.018746e+000	7.790671e+000
4.850594229935126e-003	-4.023769e+000	6.991832e+000
4.850668155974702e-003	-4.026726e+000	6.318624e+000
4.850717137130069e-003	-4.028685e+000	5.752048e+000
4.850838166409032e-003	-4.033526e+000	4.205484e+000
4.851157275791453e-003	-4.046291e+000	5.263706e-002
4.851495520626955e-003	-4.059821e+000	-3.998396e+000
4.851935055386880e-003	-4.077402e+000	-8.368697e+000
4.851944685629714e-003	-4.077787e+000	-8.412878e+000
4.852363060618150e-003	-4.094522e+000	-8.435137e+000
4.852781435606588e-003	-4.111257e+000	-8.452857e+000
4.853199810595024e-003	-4.127992e+000	-8.466040e+000
4.853618185583461e-003	-4.144727e+000	-8.474685e+000
4.854036560571897e-003	-4.161462e+000	-8.478793e+000
4.854454935560334e-003	-4.178197e+000	-8.478363e+000
4.854873310548771e-003	-4.194932e+000	-8.473394e+000
4.870325664003204e-003	-4.813026e+000	-8.475287e+000
4.885778017457638e-003	-5.431120e+000	-8.476754e+000
4.901230370912071e-003	-6.049214e+000	-8.477797e+000
4.916682724366506e-003	-6.667309e+000	-8.478415e+000
4.932135077820939e-003	-7.285403e+000	-8.478608e+000
4.947587431275373e-003	-7.903497e+000	-8.478376e+000
4.963039784729806e-003	-8.521591e+000	-8.477719e+000
4.974758534729807e-003	-8.990341e+000	-8.477745e+000
4.980617909729807e-003	-9.224716e+000	-8.477752e+000
4.986477284729807e-003	-9.459091e+000	-8.477680e+000
4.992336659729807e-003	-9.693466e+000	-8.477395e+000
4.994140631000009e-003	-9.765625e+000	-8.477152e+000
4.996392063459604e-003	-9.855682e+000	-8.476605e+000
5.000000006000008e-003	-1.000000e+001	-8.475506e+000
5.001082388762130e-003	-9.956705e+000	-8.475399e+000
5.002525565778292e-003	-9.898977e+000	-8.475590e+000
5.005411919810616e-003	-9.783524e+000	-8.476294e+000
5.008800685151070e-003	-9.647973e+000	-8.477024e+000
5.014138855690655e-003	-9.434446e+000	-8.477602e+000
5.019998230690655e-003	-9.200071e+000	-8.477752e+000
5.025857605690656e-003	-8.965696e+000	-8.477747e+000
5.318826355690667e-003	2.753054e+000	-8.476466e+000
