time	V(vref)	V(n001)	V(n002)	V(n003)
3.891979683335229e-003	-1.000000e+000	-8.476736e+000	1.622458e-001	-3.395937e+000
3.893125442858769e-003	-1.000000e+000	-8.476790e+000	1.641666e-001	-3.625089e+000
3.894271202382309e-003	-1.000000e+000	-8.476839e+000	1.659638e-001	-3.854241e+000
3.895416961905848e-003	-1.000000e+000	-8.476882e+000	1.676373e-001	-4.083393e+000
3.896562721429388e-003	-1.000000e+000	-8.476920e+000	1.691871e-001	-4.312544e+000
3.897708480952928e-003	-1.000000e+000	-8.476953e+000	1.706133e-001	-4.541696e+000
3.898854240476468e-003	-1.000000e+000	-8.476981e+000	1.719157e-001	-4.770848e+000
3.900000000000007e-003	-1.000000e+000	-8.477003e+000	1.730945e-001	-5.000000e+000
3.902663065342441e-003	-1.000000e+000	-8.478326e+000	1.751926e-001	-4.467387e+000
3.905326130684875e-003	-1.000000e+000	-8.478741e+000	1.767508e-001	-3.934774e+000
3.907989196027309e-003	-1.000000e+000	-8.478250e+000	1.777694e-001	-3.402161e+000
3.910652261369742e-003	-1.000000e+000	-8.476853e+000	1.782482e-001	-2.869548e+000
3.913315326712177e-003	-1.000000e+000	-8.474548e+000	1.781873e-001	-2.336935e+000
3.915978392054611e-003	-1.000000e+000	-8.471337e+000	1.775866e-001	-1.804322e+000
3.918641457397044e-003	-1.000000e+000	-8.467219e+000	1.764463e-001	-1.271708e+000
3.920391295807279e-003	-1.000000e+000	-8.439025e+000	1.752329e-001	-9.217408e-001
3.921200389405322e-003	-1.000000e+000	-7.401196e+000	1.745799e-001	-7.599221e-001
3.921935865695080e-003	-1.000000e+000	-3.936438e+000	1.739464e-001	-6.128269e-001
3.922529043519172e-003	-1.000000e+000	1.001498e+000	1.734178e-001	-4.941913e-001
3.923106617986360e-003	-1.000000e+000	6.069665e+000	1.729026e-001	-3.786764e-001
3.923514699658178e-003	-1.000000e+000	8.309861e+000	1.725451e-001	-2.970601e-001
3.923590209031620e-003	-1.000000e+000	8.432689e+000	1.724805e-001	-2.819582e-001
3.924748454695188e-003	-1.000000e+000	8.451857e+000	1.715574e-001	-5.030906e-002
3.925906700358757e-003	-1.000000e+000	8.466719e+000	1.707496e-001	1.813401e-001
3.927064946022326e-003	-1.000000e+000	8.477275e+000	1.700571e-001	4.129892e-001
3.928223191685894e-003	-1.000000e+000	8.483525e+000	1.694800e-001	6.446383e-001
3.929381437349463e-003	-1.000000e+000	8.485469e+000	1.690181e-001	8.762875e-001
3.930539683013032e-003	-1.000000e+000	8.483107e+000	1.686716e-001	1.107937e+000
3.931697928676601e-003	-1.000000e+000	8.476439e+000	1.684404e-001	1.339586e+000
3.934589150974259e-003	-1.000000e+000	8.476528e+000	1.684109e-001	1.917830e+000
3.938628827937986e-003	-1.000000e+000	8.476545e+000	1.694886e-001	2.725766e+000
3.943164062500008e-003	-1.000000e+000	8.476545e+000	1.724209e-001	3.632813e+000
3.950000000000007e-003	-1.000000e+000	8.476544e+000	1.790258e-001	5.000000e+000
3.954785156250007e-003	-1.000000e+000	8.476544e+000	1.867316e-001	4.042969e+000
3.960253906250008e-003	-1.000000e+000	8.476487e+000	1.976168e-001	2.949219e+000
3.964186617542893e-003	-1.000000e+000	4.076781e+000	2.065529e-001	2.162677e+000
3.966311076610065e-003	-1.000000e+000	6.808366e-001	2.118147e-001	1.737785e+000
3.967534921431991e-003	-1.000000e+000	2.540243e+000	2.149255e-001	1.493016e+000
3.967723242044278e-003	-1.000000e+000	2.021696e+000	2.154050e-001	1.455352e+000
3.968099883268853e-003	-1.000000e+000	2.216873e-001	2.163640e-001	1.380023e+000
3.968853165718003e-003	-1.000000e+000	2.105534e-001	2.182818e-001	1.229367e+000
3.969972492340310e-003	-1.000000e+000	2.223434e-001	2.211312e-001	1.005502e+000
3.976407528962312e-003	-1.000000e+000	2.308673e-001	2.375069e-001	-2.815058e-001
3.977279565157372e-003	-1.000000e+000	2.160693e-001	2.397250e-001	-4.559130e-001
3.978383916191353e-003	-1.000000e+000	1.861137e-001	2.425336e-001	-6.767833e-001
3.979148504254709e-003	-1.000000e+000	1.467331e-001	2.444774e-001	-8.297008e-001
3.980115788265271e-003	-1.000000e+000	4.301925e-002	2.469354e-001	-1.023158e+000
3.980943043400413e-003	-1.000000e+000	-6.934767e-001	2.490349e-001	-1.188609e+000
3.981760284506024e-003	-1.000000e+000	-3.097236e+000	2.510963e-001	-1.352057e+000
3.982867964685259e-003	-1.000000e+000	-8.379811e+000	2.538665e-001	-1.573593e+000
3.982886085019733e-003	-1.000000e+000	-8.428560e+000	2.539114e-001	-1.577217e+000
3.984182223685944e-003	-1.000000e+000	-8.449495e+000	2.570226e-001	-1.836445e+000
3.985478362352156e-003	-1.000000e+000	-8.465745e+000	2.599812e-001	-2.095672e+000
3.986774501018367e-003	-1.000000e+000	-8.477311e+000	2.627872e-001	-2.354900e+000
3.988070639684579e-003	-1.000000e+000	-8.484193e+000	2.654407e-001	-2.614128e+000
3.989366778350790e-003	-1.000000e+000	-8.486391e+000	2.679417e-001	-2.873356e+000
3.990662917017001e-003	-1.000000e+000	-8.483904e+000	2.702901e-001	-3.132583e+000
3.991959055683212e-003	-1.000000e+000	-8.476733e+000	2.724859e-001	-3.391811e+000
3.993107762014183e-003	-1.000000e+000	-8.476788e+000	2.743866e-001	-3.621552e+000
3.994256468345154e-003	-1.000000e+000	-8.476837e+000	2.761631e-001	-3.851294e+000
3.995405174676125e-003	-1.000000e+000	-8.476880e+000	2.778156e-001	-4.081035e+000
3.996553881007095e-003	-1.000000e+000	-8.476918e+000	2.793441e-001	-4.310776e+000
3.997702587338066e-003	-1.000000e+000	-8.476951e+000	2.807484e-001	-4.540518e+000
3.998851293669037e-003	-1.000000e+000	-8.476978e+000	2.820287e-001	-4.770259e+000
4.000000000000008e-003	-1.000000e+000	-8.477000e+000	2.831849e-001	-5.000000e+000
4.001565540442333e-003	-1.000000e+000	-8.476995e+000	2.844833e-001	-4.686892e+000
4.003131080884658e-003	-1.000000e+000	-8.476981e+000	2.855837e-001	-4.373784e+000
4.004696621326982e-003	-1.000000e+000	-8.476960e+000	2.864860e-001	-4.060676e+000
4.006262161769308e-003	-1.000000e+000	-8.476931e+000	2.871905e-001	-3.747568e+000
4.007827702211633e-003	-1.000000e+000	-8.476895e+000	2.876969e-001	-3.434460e+000
4.009393242653958e-003	-1.000000e+000	-8.476851e+000	2.880053e-001	-3.121351e+000
4.010958783096283e-003	-1.000000e+000	-8.476799e+000	2.881157e-001	-2.808243e+000
4.012325065341993e-003	-1.000000e+000	-8.484046e+000	2.881441e-001	-2.534987e+000
4.013691347587703e-003	-1.000000e+000	-8.486643e+000	2.879868e-001	-2.261730e+000
4.015057629833414e-003	-1.000000e+000	-8.484590e+000	2.876438e-001	-1.988474e+000
4.016423912079125e-003	-1.000000e+000	-8.477888e+000	2.871152e-001	-1.715218e+000
4.017790194324835e-003	-1.000000e+000	-8.466536e+000	2.864009e-001	-1.441961e+000
4.019156476570546e-003	-1.000000e+000	-8.450534e+000	2.855009e-001	-1.168705e+000
4.020522758816256e-003	-1.000000e+000	-8.429883e+000	2.844153e-001	-8.954482e-001
4.021350159282081e-003	-1.000000e+000	-7.187970e+000	2.836969e-001	-7.299681e-001
4.022017737084872e-003	-1.000000e+000	-3.594604e+000	2.830816e-001	-5.964526e-001
4.022637507517188e-003	-1.000000e+000	1.927925e+000	2.824935e-001	-4.724985e-001
4.023195839233234e-003	-1.000000e+000	6.682498e+000	2.819655e-001	-3.608322e-001
4.023598997081059e-003	-1.000000e+000	8.385338e+000	2.815914e-001	-2.802006e-001
4.023669577613053e-003	-1.000000e+000	8.437461e+000	2.815274e-001	-2.660845e-001
4.024820723899287e-003	-1.000000e+000	8.454371e+000	2.805503e-001	-3.585524e-002
4.025971870185521e-003	-1.000000e+000	8.467500e+000	2.796856e-001	1.943740e-001
4.027123016471756e-003	-1.000000e+000	8.476849e+000	2.789334e-001	4.246033e-001
4.028274162757990e-003	-1.000000e+000	8.482418e+000	2.782937e-001	6.548325e-001
4.029425309044224e-003	-1.000000e+000	8.484207e+000	2.777664e-001	8.850618e-001
4.030576455330458e-003	-1.000000e+000	8.482216e+000	2.773516e-001	1.115291e+000
4.031727601616693e-003	-1.000000e+000	8.476444e+000	2.770493e-001	1.345520e+000
4.034666990520304e-003	-1.000000e+000	8.476532e+000	2.768312e-001	1.933398e+000
4.038691493808116e-003	-1.000000e+000	8.476548e+000	2.776290e-001	2.738299e+000
4.043164062500008e-003	-1.000000e+000	8.476548e+000	2.801895e-001	3.632813e+000
4.050000000000008e-003	-1.000000e+000	8.476548e+000	2.862492e-001	5.000000e+000
4.054785156250008e-003	-1.000000e+000	8.476548e+000	2.935275e-001	4.042969e+000
4.060253906250007e-003	-1.000000e+000	8.472905e+000	3.040458e-001	2.949219e+000
4.065519810063633e-003	-1.000000e+000	8.448214e+000	3.156309e-001	1.896038e+000
4.065626621587070e-003	-1.000000e+000	6.534607e+000	3.158898e-001	1.874676e+000
4.065840244633945e-003	-1.000000e+000	1.498708e+000	3.164313e-001	1.831951e+000
4.066098046754238e-003	-1.000000e+000	2.292782e-001	3.170851e-001	1.780391e+000
4.066407316002127e-003	-1.000000e+000	3.445622e-001	3.178696e-001	1.718537e+000
4.066868539824323e-003	-1.000000e+000	2.388255e-001	3.190394e-001	1.626292e+000
4.067736730197794e-003	-1.000000e+000	-5.754378e-001	3.212411e-001	1.452654e+000
4.067953777791161e-003	-1.000000e+000	-4.376168e-001	3.217915e-001	1.409244e+000
4.068387872977896e-003	-1.000000e+000	3.088650e-001	3.228922e-001	1.322425e+000
4.069256063351367e-003	-1.000000e+000	3.195064e-001	3.250933e-001	1.148787e+000
4.073008317953972e-003	-1.000000e+000	3.343305e-001	3.346040e-001	3.983364e-001
4.075867944535757e-003	-1.000000e+000	3.368554e-001	3.418501e-001	-1.735889e-001
4.077027069941249e-003	-1.000000e+000	3.239318e-001	3.447865e-001	-4.054140e-001
4.078294049426180e-003	-1.000000e+000	2.923476e-001	3.479954e-001	-6.588099e-001
4.079098186212427e-003	-1.000000e+000	2.543372e-001	3.500314e-001	-8.196372e-001
4.080087488270163e-003	-1.000000e+000	1.396837e-001	3.525348e-001	-1.017498e+000
4.081043973393788e-003	-1.000000e+000	-9.210252e-001	3.549514e-001	-1.208795e+000
4.081911116284529e-003	-1.000000e+000	-3.684073e+000	3.571267e-001	-1.382223e+000
4.082966152310987e-003	-1.000000e+000	-8.388734e+000	3.597473e-001	-1.593230e+000
4.082985815677060e-003	-1.000000e+000	-8.434494e+000	3.597955e-001	-1.597163e+000
4.084206305465971e-003	-1.000000e+000	-8.452775e+000	3.627026e-001	-1.841261e+000
4.085426795254883e-003	-1.000000e+000	-8.466972e+000	3.654732e-001	-2.085359e+000
4.086647285043795e-003	-1.000000e+000	-8.477085e+000	3.681073e-001	-2.329457e+000
4.087867774832706e-003	-1.000000e+000	-8.483114e+000	3.706050e-001	-2.573555e+000
4.089088264621617e-003	-1.000000e+000	-8.485059e+000	3.729663e-001	-2.817653e+000
4.090308754410530e-003	-1.000000e+000	-8.482919e+000	3.751912e-001	-3.061751e+000
4.091529244199441e-003	-1.000000e+000	-8.476696e+000	3.772796e-001	-3.305849e+000
4.100000000000008e-003	-1.000000e+000	-8.476996e+000	3.884703e-001	-5.000000e+000
4.102680634991462e-003	-1.000000e+000	-8.478467e+000	3.904027e-001	-4.463873e+000
4.105361269982915e-003	-1.000000e+000	-8.478937e+000	3.917772e-001	-3.927746e+000
4.108041904974370e-003	-1.000000e+000	-8.478404e+000	3.925940e-001	-3.391619e+000
4.110722539965824e-003	-1.000000e+000	-8.476870e+000	3.928530e-001	-2.855492e+000
4.113403174957278e-003	-1.000000e+000	-8.474334e+000	3.925542e-001	-2.319365e+000
4.116083809948731e-003	-1.000000e+000	-8.470796e+000	3.916977e-001	-1.783238e+000
4.118764444940185e-003	-1.000000e+000	-8.466257e+000	3.902833e-001	-1.247111e+000
4.120489441717260e-003	-1.000000e+000	-8.432819e+000	3.888983e-001	-9.021116e-001
4.121308295609806e-003	-1.000000e+000	-7.207332e+000	3.881470e-001	-7.383409e-001
4.122021310859813e-003	-1.000000e+000	-3.418935e+000	3.874539e-001	-5.957378e-001
4.122662338309515e-003	-1.000000e+000	2.246710e+000	3.868133e-001	-4.675323e-001
4.123247231919975e-003	-1.000000e+000	7.071854e+000	3.862310e-001	-3.505536e-001
4.123651692849773e-003	-1.000000e+000	8.413005e+000	3.858395e-001	-2.696614e-001
4.124667593842225e-003	-1.000000e+000	8.462316e+000	3.849157e-001	-6.648123e-002
4.126143251401261e-003	-1.000000e+000	8.468517e+000	3.837219e-001	2.286503e-001
4.127618908960299e-003	-1.000000e+000	8.473329e+000	3.827155e-001	5.237818e-001
4.129094566519336e-003	-1.000000e+000	8.476751e+000	3.818966e-001	8.189133e-001
4.130570224078372e-003	-1.000000e+000	8.478783e+000	3.812650e-001	1.114045e+000
4.132045881637409e-003	-1.000000e+000	8.479425e+000	3.808209e-001	1.409176e+000
4.133521539196446e-003	-1.000000e+000	8.478677e+000	3.805642e-001	1.704308e+000
4.134997196755483e-003	-1.000000e+000	8.476539e+000	3.804950e-001	1.999439e+000
4.143164062500008e-003	-1.000000e+000	8.476551e+000	3.831981e-001	3.632813e+000
4.150000000000008e-003	-1.000000e+000	8.476551e+000	3.888249e-001	5.000000e+000
4.154785156250008e-003	-1.000000e+000	8.476551e+000	3.957113e-001	4.042969e+000
4.160253906250007e-003	-1.000000e+000	8.281550e+000	4.059043e-001	2.949219e+000
4.167089843750007e-003	-1.000000e+000	4.392504e+000	4.206774e-001	1.582031e+000
4.167196655273445e-003	-1.000000e+000	3.036375e+000	4.209335e-001	1.560669e+000
4.167410278320320e-003	-1.000000e+000	4.115468e-001	4.214731e-001	1.517944e+000
4.167837524414070e-003	-1.000000e+000	3.806724e-001	4.225524e-001	1.432495e+000
4.168474796363041e-003	-1.000000e+000	4.092243e-001	4.241620e-001	1.305041e+000
4.169749340260982e-003	-1.000000e+000	4.166686e-001	4.273806e-001	1.050132e+000
4.170931445203099e-003	-1.000000e+000	4.285267e-001	4.303653e-001	8.137110e-001
4.172748807917328e-003	-1.000000e+000	4.333961e-001	4.349531e-001	4.502384e-001
4.174522659837175e-003	-1.000000e+000	4.354669e-001	4.394303e-001	9.546803e-002
4.175633755092031e-003	-1.000000e+000	4.440983e-001	4.422343e-001	-1.267510e-001
4.176423587577763e-003	-1.000000e+000	4.368184e-001	4.442273e-001	-2.847175e-001
4.177265299916530e-003	-1.000000e+000	4.204051e-001	4.463510e-001	-4.530600e-001
4.178189690699503e-003	-1.000000e+000	3.950850e-001	4.486828e-001	-6.379381e-001
4.179131184214909e-003	-1.000000e+000	3.535869e-001	4.510570e-001	-8.262368e-001
4.180119809127441e-003	-1.000000e+000	2.245399e-001	4.535488e-001	-1.023962e+000
4.181031005019746e-003	-1.000000e+000	-8.006225e-001	4.558413e-001	-1.206201e+000
4.181952986913754e-003	-1.000000e+000	-3.619764e+000	4.581421e-001	-1.390597e+000
4.183147427833017e-003	-1.000000e+000	-8.403439e+000	4.610896e-001	-1.629486e+000
4.183166719881466e-003	-1.000000e+000	-8.441585e+000	4.611365e-001	-1.633344e+000
4.184398297177601e-003	-1.000000e+000	-8.456801e+000	4.640399e-001	-1.879659e+000
4.185629874473736e-003	-1.000000e+000	-8.468618e+000	4.668025e-001	-2.125975e+000
4.186861451769871e-003	-1.000000e+000	-8.477035e+000	4.694245e-001	-2.372290e+000
4.188093029066006e-003	-1.000000e+000	-8.482053e+000	4.719059e-001	-2.618606e+000
4.189324606362141e-003	-1.000000e+000	-8.483672e+000	4.742465e-001	-2.864921e+000
4.190556183658276e-003	-1.000000e+000	-8.481891e+000	4.764465e-001	-3.111237e+000
4.191787760954410e-003	-1.000000e+000	-8.476711e+000	4.785058e-001	-3.357552e+000
4.200000000000008e-003	-1.000000e+000	-8.476994e+000	4.891111e-001	-5.000000e+000
4.202548320080389e-003	-1.000000e+000	-8.477578e+000	4.908768e-001	-4.490336e+000
4.205096640160768e-003	-1.000000e+000	-8.477677e+000	4.921412e-001	-3.980672e+000
4.207644960241149e-003	-1.000000e+000	-8.477290e+000	4.929045e-001	-3.471008e+000
4.210193280321528e-003	-1.000000e+000	-8.476418e+000	4.931666e-001	-2.961344e+000
4.212741600401909e-003	-1.000000e+000	-8.475060e+000	4.929276e-001	-2.451680e+000
4.215289920482288e-003	-1.000000e+000	-8.473217e+000	4.921873e-001	-1.942016e+000
4.217838240562669e-003	-1.000000e+000	-8.470888e+000	4.909458e-001	-1.432352e+000
4.220399379100685e-003	-1.000000e+000	-8.437931e+000	4.889227e-001	-9.201242e-001
4.221245810801381e-003	-1.000000e+000	-7.315946e+000	4.881144e-001	-7.508379e-001
4.221967375128227e-003	-1.000000e+000	-3.795880e+000	4.873837e-001	-6.065250e-001
4.222555077284401e-003	-1.000000e+000	1.194362e+000	4.867701e-001	-4.889846e-001
4.223126173713857e-003	-1.000000e+000	6.195202e+000	4.861729e-001	-3.747652e-001
4.223530028188116e-003	-1.000000e+000	8.325107e+000	4.857565e-001	-2.939944e-001
4.223603752941333e-003	-1.000000e+000	8.433437e+000	4.856820e-001	-2.792494e-001
4.224749547919596e-003	-1.000000e+000	8.452211e+000	4.845875e-001	-5.009041e-002
4.225895342897858e-003	-1.000000e+000	8.466775e+000	4.836015e-001	1.790686e-001
4.227041137876121e-003	-1.000000e+000	8.477129e+000	4.827241e-001	4.082276e-001
4.228186932854383e-003	-1.000000e+000	8.483273e+000	4.819553e-001	6.373866e-001
4.229332727832646e-003	-1.000000e+000	8.485206e+000	4.812950e-001	8.665456e-001
4.230478522810909e-003	-1.000000e+000	8.482929e+000	4.807433e-001	1.095705e+000
4.231624317789172e-003	-1.000000e+000	8.476442e+000	4.803002e-001	1.324864e+000
4.238439523245020e-003	-1.000000e+000	8.476555e+000	4.799492e-001	2.687905e+000
4.250000000000008e-003	-1.000000e+000	8.476554e+000	4.870151e-001	5.000000e+000
4.260253906250008e-003	-1.000000e+000	8.476554e+000	5.032986e-001	2.949219e+000
4.267089843750007e-003	-1.000000e+000	4.144955e+000	5.178654e-001	1.582031e+000
4.270163704703901e-003	-1.000000e+000	-1.411743e+000	5.252101e-001	9.672590e-001
4.270536619884473e-003	-1.000000e+000	-1.061589e+000	5.261440e-001	8.926760e-001
4.271282450245617e-003	-1.000000e+000	5.188321e-001	5.280197e-001	7.435099e-001
4.272774110967906e-003	-1.000000e+000	5.295491e-001	5.317707e-001	4.451778e-001
4.275399448085389e-003	-1.000000e+000	5.372173e-001	5.383714e-001	-7.988962e-002
4.276513421304218e-003	-1.000000e+000	5.298095e-001	5.411717e-001	-3.026842e-001
4.277355659419772e-003	-1.000000e+000	5.154582e-001	5.432885e-001	-4.711319e-001
4.278424081198120e-003	-1.000000e+000	4.829513e-001	5.459732e-001	-6.848162e-001
4.279279977081517e-003	-1.000000e+000	4.399453e-001	5.481231e-001	-8.559954e-001
4.280234627958392e-003	-1.000000e+000	2.971607e-001	5.505197e-001	-1.046926e+000
4.281148980820670e-003	-1.000000e+000	-1.018973e+000	5.528104e-001	-1.229796e+000
4.282067404707946e-003	-1.000000e+000	-4.385007e+000	5.550937e-001	-1.413481e+000
4.282964393075960e-003	-1.000000e+000	-8.389872e+000	5.573002e-001	-1.592879e+000
4.282985236403422e-003	-1.000000e+000	-8.434599e+000	5.573509e-001	-1.597047e+000
4.284239448425416e-003	-1.000000e+000	-8.452964e+000	5.603048e-001	-1.847890e+000
4.285493660447412e-003	-1.000000e+000	-8.467213e+000	5.631113e-001	-2.098732e+000
4.286747872469406e-003	-1.000000e+000	-8.477345e+000	5.657704e-001	-2.349574e+000
4.288002084491401e-003	-1.000000e+000	-8.483361e+000	5.682820e-001	-2.600417e+000
4.289256296513395e-003	-1.000000e+000	-8.485260e+000	5.706461e-001	-2.851259e+000
4.290510508535391e-003	-1.000000e+000	-8.483042e+000	5.728628e-001	-3.102102e+000
4.291764720557386e-003	-1.000000e+000	-8.476708e+000	5.749321e-001	-3.352944e+000
4.300000000000009e-003	-1.000000e+000	-8.476991e+000	5.853335e-001	-5.000000e+000
4.302548564315377e-003	-1.000000e+000	-8.477808e+000	5.870800e-001	-4.490287e+000
4.305097128630746e-003	-1.000000e+000	-8.478132e+000	5.882979e-001	-3.980574e+000
4.307645692946114e-003	-1.000000e+000	-8.477964e+000	5.889871e-001	-3.470862e+000
4.310194257261484e-003	-1.000000e+000	-8.477304e+000	5.891476e-001	-2.961149e+000
4.312742821576852e-003	-1.000000e+000	-8.476150e+000	5.887795e-001	-2.451436e+000
4.315291385892221e-003	-1.000000e+000	-8.474505e+000	5.878827e-001	-1.941723e+000
4.317839950207589e-003	-1.000000e+000	-8.472366e+000	5.864573e-001	-1.432010e+000
4.319650154463456e-003	-1.000000e+000	-8.457234e+000	5.849675e-001	-1.069969e+000
4.320555097921245e-003	-1.000000e+000	-8.016184e+000	5.841044e-001	-8.889804e-001
4.321646177805731e-003	-1.000000e+000	-5.107077e+000	5.829845e-001	-6.707644e-001
4.322399749310139e-003	-1.000000e+000	6.995993e-002	5.821736e-001	-5.200501e-001
4.323174514427402e-003	-1.000000e+000	6.390959e+000	5.813299e-001	-3.650971e-001
4.323667908311435e-003	-1.000000e+000	8.396261e+000	5.808005e-001	-2.664183e-001
4.323743291820600e-003	-1.000000e+000	8.442250e+000	5.807214e-001	-2.513416e-001
4.325003559968180e-003	-1.000000e+000	8.457202e+000	5.794766e-001	7.120006e-004
4.326263828115760e-003	-1.000000e+000	8.468801e+000	5.783625e-001	2.527656e-001
4.327524096263339e-003	-1.000000e+000	8.477047e+000	5.773792e-001	5.048193e-001
4.328784364410918e-003	-1.000000e+000	8.481940e+000	5.765266e-001	7.568729e-001
4.330044632558497e-003	-1.000000e+000	8.483480e+000	5.758047e-001	1.008927e+000
4.331304900706077e-003	-1.000000e+000	8.481666e+000	5.752136e-001	1.260980e+000
4.332565168853656e-003	-1.000000e+000	8.476500e+000	5.747532e-001	1.513034e+000
4.334715187478587e-003	-1.000000e+000	8.476522e+000	5.742281e-001	1.943038e+000
4.336865206103518e-003	-1.000000e+000	8.476539e+000	5.740551e-001	2.373041e+000
4.339015224728449e-003	-1.000000e+000	8.476552e+000	5.742341e-001	2.803045e+000
